objectid,parentid,filename,title,creator,date,date_digitized,description,subject,location,source,source_legacy,identifier,type,type_legacy,format,format_original,format_master,finding_aid,digital_collection,collectionid,language,language_legacy,rights,rightsstatement,display_template,object_location,image_small,image_thumb,publisher,record_structure,record_unmapped,record_thumbnailURL,record_viewerURL,record_relation,record_cdmcreated,record_cdmfile,record_cdmid,record_cdmid_ag,record_cdm_mod,record_cdmoclc,record_cdmoclc_agg,record_cdmpath
poxford_121,,poxford_121.jpg,"Oxford, Idaho Hepworth Family and Home",Unknown,,2010-07-20,"The Hepworth family and home.  The home was also owned by Swen Anderson, Leander Boyce, Harold Anderson, Lavern Kendall and Henry Hatch.",Oxford early homes; Oxford residents,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,290,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_121.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_121_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_121_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=290,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=290,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/290,,7/20/2010,291.jpg,290,290,7/20/2010,663728771,663728771,/p151201coll16/image/291.jpg
poxford_122,,poxford_122.jpg,"Oxford, Idaho Hobson Store",James Dee Boyce,,2010-07-20,"A sketch of the Hobson store, no longer standing, in Oxford, Idaho",Oxford businesses; Hobson Store,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,291,Image;StillImage,jpg,image/jpeg,Sketch,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_122.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_122_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_122_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=291,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=291,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/291,,7/20/2010,292.jpg,291,291,7/20/2010,663728772,663728772,/p151201coll16/image/292.jpg
poxford_123,,poxford_123.jpg,"Oxford, Idaho W. F. Fisher Store",Unknown,,2010-07-20,Inside the W. F. Fisher Store.  People are not identified.,Oxford; W. F. Fisher Store; Fisher Store,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,295,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_123.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_123_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_123_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=295,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=295,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/295,,7/20/2010,296.jpg,295,295,7/20/2010,663728118,663728118,/p151201coll16/image/296.jpg
poxford_124,,poxford_124.jpg,"Oxford, Idaho; Noah and Lovinia Jones Brimhall",Unknown,,2010-06-30,"Noah Brimhall and Lovinia Jones Brimhall, Original settlers in Oxford",Oxford Idaho; Oxford Original Settlers,"Franklin County, Idaho",Dee Boyce,Digitized version of an old photograph,188,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_124.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_124_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_124_th.jpg,Franklin County,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=188,Picture was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=188,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/188,,6/30/2010,189.jpg,188,188,6/30/2010,663728274,663728274,/p151201coll16/image/189.jpg
poxford_125,,poxford_125.jpg,"Oxford, Idaho Gooch Brothers Ford Garage Ad",Preston Citizen Newspaper,,2010-07-20,"The Gooch brothers were early residents of Oxford.  They ran a Garage and Supply business in Preston, Idaho, as indicated by this newspaper ad in 1915.",Oxford; Gooch Brothers Garage; Antique Ford Cars,"Franklin County, Idaho",,Digitized version of a newspaper ad,274,Image;StillImage,jpg,image/jpeg,Newspaper clipping,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_125.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_125_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_125_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=274,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=274,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/274,,7/20/2010,275.jpg,274,274,7/20/2010,663728754,663728754,/p151201coll16/image/275.jpg
poxford_126,,poxford_126.jpg,"Oxford, Idaho Duroc Hogs Certificate of Registration; V. R. Fisher and Sons Hog Business",Unknown,,2010-07-14,"United Duroc Record Association, Certificate of Registration, plus picture of V. R. Fisher and sons Duroc Hog Business",V. R. Fisher and Sons Hog Business,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph and stock registration certificate,218,Image;StillImage,jpg,image/jpeg,Old Photograph and Stock Certificate,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_126.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_126_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_126_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=218,Image was Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=218,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/218,,7/14/2010,219.jpg,218,218,7/14/2010,663728781,663728781,/p151201coll16/image/219.jpg
poxford_127,,poxford_127.jpg,"Oxford, Idaho George Helmandollar Homestead",James Dee Boyce,,2010-07-20,"This home sits on the George Helmandollar Homestead claim, filed May 13, 1913",Oxford; Oxford Homesteads; George Helmandollar,"Franklin County, Idaho",,Digitized version of a photograph,275,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_127.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_127_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_127_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=275,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=275,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/275,,7/20/2010,276.jpg,275,275,7/20/2010,663728286,663728286,/p151201coll16/image/276.jpg
poxford_128,,poxford_128.jpg,"Oxford, Idaho Residents John and Mary Ann Boice",Unknown,,2010-07-20,John and Mary Ann Boice were two of the original settlers in Oxford.,Oxford; John Boice; Mary Ann Boice,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,297,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_128.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_128_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_128_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=297,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=297,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/297,,7/20/2010,298.jpg,297,297,7/20/2010,663728723,663728723,/p151201coll16/image/298.jpg
poxford_129,,poxford_129.jpg,"Oxford, Idaho John Reddington Home",Unknown,,2010-07-20,The home of John Reddington,Oxford; Oxford homes,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,301,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_129.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_129_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_129_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=301,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=301,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/301,,7/20/2010,302.jpg,301,301,7/20/2010,663728762,663728762,/p151201coll16/image/302.jpg
poxford_130,,poxford_130.jpg,"Oxford, Idaho Logging Crew",Unknown,,2010-07-20,Wright Farnsworth of Oxford is 4th from the right on the top log.  Picture was taken in 1929.,Oxford; Wright Farnsworth; Logging,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,302,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_130.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_130_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_130_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=302,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=302,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/302,,7/20/2010,303.jpg,302,302,7/20/2010,663728088,663728088,/p151201coll16/image/303.jpg
poxford_131,,poxford_131.jpg,"Oxford, Idaho Maggie Coffin Home",Unknown,,2010-07-20,"The Maggie Coffin home in Oxford, Idaho.  People are not identified.  Other owners of this home were Merle Baker and Robert Baker",Oxford residents; Oxford homes; Maggie Coffin,"Franklin County, Idaho",James Dee Boyce,Digitized version of an old photograph,303,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff 600 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/poxford_131.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/poxford_131_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/poxford_131_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=303,Image has been Photoshopped to improve quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=303,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/303,,7/20/2010,304.jpg,303,303,7/20/2010,663728746,663728746,/p151201coll16/image/304.jpg
